Time,Temperature(℃),Humidity(%RH)
2022-05-15 00:24:00,13.81,53.16
2022-05-15 00:23:00,13.83,53.12
2022-05-15 00:22:00,13.84,53.09
2022-05-15 00:21:00,13.86,53.06
2022-05-15 00:20:00,13.88,53.03
2022-05-15 00:19:00,13.89,53.00
2022-05-15 00:18:00,13.83,53.09
2022-05-15 00:17:00,13.86,53.04
2022-05-15 00:16:00,13.89,53.00
2022-05-15 00:15:00,13.91,52.96
2022-05-15 00:14:00,13.94,52.92
2022-05-15 00:13:00,13.96,52.88
2022-05-15 00:12:00,13.99,52.84
2022-05-15 00:11:00,14.01,52.80
2022-05-15 00:10:00,14.04,52.76
2022-05-15 00:09:00,14.06,52.72
2022-05-15 00:08:00,14.05,52.77
2022-05-15 00:07:00,14.08,52.71
2022-05-15 00:06:00,14.10,52.66
2022-05-15 00:05:00,14.12,52.61
2022-05-15 00:04:00,14.14,52.56
2022-05-15 00:03:00,14.16,52.51
2022-05-15 00:02:00,14.18,52.46
2022-05-15 00:01:00,14.20,52.41
2022-05-15 00:00:00,14.22,52.36
2022-05-14 23:59:00,14.24,52.31
2022-05-14 23:58:00,14.21,52.35
2022-05-14 23:57:00,14.23,52.31
2022-05-14 23:56:00,14.25,52.27
2022-05-14 23:55:00,14.27,52.23
2022-05-14 23:54:00,14.29,52.19
2022-05-14 23:53:00,14.31,52.15
2022-05-14 23:52:00,14.33,52.11
2022-05-14 23:51:00,14.35,52.07
2022-05-14 23:50:00,14.37,52.03
2022-05-14 23:49:00,14.39,52.00
2022-05-14 23:48:00,14.36,51.93
2022-05-14 23:47:00,14.39,51.90
2022-05-14 23:46:00,14.42,51.88
2022-05-14 23:45:00,14.44,51.85
2022-05-14 23:44:00,14.47,51.83
2022-05-14 23:43:00,14.49,51.80
2022-05-14 23:42:00,14.52,51.78
2022-05-14 23:41:00,14.54,51.75
2022-05-14 23:40:00,14.57,51.73
2022-05-14 23:39:00,14.59,51.71
2022-05-14 23:38:00,14.51,51.78
2022-05-14 23:37:00,14.56,51.74
2022-05-14 23:36:00,14.60,51.71
2022-05-14 23:35:00,14.64,51.67
2022-05-14 23:34:00,14.68,51.64
2022-05-14 23:33:00,14.72,51.60
2022-05-14 23:32:00,14.76,51.57
2022-05-14 23:31:00,14.80,51.53
2022-05-14 23:30:00,14.84,51.50
2022-05-14 23:29:00,14.88,51.47
2022-05-14 23:28:00,14.80,51.42
2022-05-14 23:27:00,14.82,51.38
2022-05-14 23:26:00,14.84,51.35
2022-05-14 23:25:00,14.86,51.31
2022-05-14 23:24:00,14.88,51.28
2022-05-14 23:23:00,14.89,51.24
2022-05-14 23:22:00,14.91,51.21
2022-05-14 23:21:00,14.93,51.17
2022-05-14 23:20:00,14.95,51.14
2022-05-14 23:19:00,14.96,51.11
2022-05-14 23:18:00,15.06,51.13
2022-05-14 23:17:00,15.08,51.11
2022-05-14 23:16:00,15.10,51.09
2022-05-14 23:15:00,15.12,51.07
2022-05-14 23:14:00,15.14,51.05
2022-05-14 23:13:00,15.16,51.03
2022-05-14 23:12:00,15.18,51.01
2022-05-14 23:11:00,15.20,50.99
2022-05-14 23:10:00,15.22,50.97
2022-05-14 23:09:00,15.24,50.95
2022-05-14 23:08:00,15.21,50.85
2022-05-14 23:07:00,15.23,50.81
2022-05-14 23:06:00,15.25,50.77
2022-05-14 23:05:00,15.26,50.74
2022-05-14 23:04:00,15.28,50.70
2022-05-14 23:03:00,15.30,50.66
2022-05-14 23:02:00,15.31,50.63
2022-05-14 23:01:00,15.33,50.59
2022-05-14 23:00:00,15.35,50.55
2022-05-14 22:59:00,15.36,50.52
2022-05-14 22:58:00,15.44,50.57
2022-05-14 22:57:00,15.46,50.53
2022-05-14 22:56:00,15.48,50.49
2022-05-14 22:55:00,15.49,50.45
2022-05-14 22:54:00,15.51,50.41
2022-05-14 22:53:00,15.53,50.37
2022-05-14 22:52:00,15.54,50.33
2022-05-14 22:51:00,15.56,50.29
2022-05-14 22:50:00,15.58,50.25
2022-05-14 22:49:00,15.59,50.22
2022-05-14 22:48:00,15.59,50.26
2022-05-14 22:47:00,15.63,50.23
2022-05-14 22:46:00,15.66,50.20
2022-05-14 22:45:00,15.69,50.18
2022-05-14 22:44:00,15.72,50.15
2022-05-14 22:43:00,15.76,50.13
2022-05-14 22:42:00,15.79,50.10
2022-05-14 22:41:00,15.82,50.08
2022-05-14 22:40:00,15.85,50.05
2022-05-14 22:39:00,15.88,50.03
2022-05-14 22:38:00,15.80,50.06
2022-05-14 22:37:00,15.84,50.02
2022-05-14 22:36:00,15.87,49.98
2022-05-14 22:35:00,15.90,49.94
2022-05-14 22:34:00,15.93,49.90
2022-05-14 22:33:00,15.96,49.87
2022-05-14 22:32:00,15.99,49.83
2022-05-14 22:31:00,16.02,49.79
2022-05-14 22:30:00,16.05,49.75
2022-05-14 22:29:00,16.08,49.72
2022-05-14 22:28:00,16.02,49.68
2022-05-14 22:27:00,16.06,49.63
2022-05-14 22:26:00,16.10,49.58
2022-05-14 22:25:00,16.13,49.53
2022-05-14 22:24:00,16.17,49.48
2022-05-14 22:23:00,16.20,49.43
2022-05-14 22:22:00,16.24,49.38
2022-05-14 22:21:00,16.27,49.33
2022-05-14 22:20:00,16.31,49.28
2022-05-14 22:19:00,16.34,49.24
2022-05-14 22:18:00,16.32,49.18
2022-05-14 22:17:00,16.36,49.13
2022-05-14 22:16:00,16.39,49.09
2022-05-14 22:15:00,16.42,49.05
2022-05-14 22:14:00,16.46,49.01
2022-05-14 22:13:00,16.49,48.97
2022-05-14 22:12:00,16.52,48.93
2022-05-14 22:11:00,16.56,48.89
2022-05-14 22:10:00,16.59,48.85
2022-05-14 22:09:00,16.62,48.81
2022-05-14 22:08:00,16.60,48.77
2022-05-14 22:07:00,16.64,48.71
2022-05-14 22:06:00,16.68,48.66
2022-05-14 22:05:00,16.72,48.61
2022-05-14 22:04:00,16.76,48.56
2022-05-14 22:03:00,16.80,48.50
2022-05-14 22:02:00,16.84,48.45
2022-05-14 22:01:00,16.88,48.40
2022-05-14 22:00:00,16.92,48.35
2022-05-14 21:59:00,16.96,48.30
2022-05-14 21:58:00,16.97,48.29
2022-05-14 21:57:00,17.02,48.23
2022-05-14 21:56:00,17.06,48.18
2022-05-14 21:55:00,17.10,48.12
2022-05-14 21:54:00,17.14,48.07
2022-05-14 21:53:00,17.19,48.01
2022-05-14 21:52:00,17.23,47.96
2022-05-14 21:51:00,17.27,47.90
2022-05-14 21:50:00,17.31,47.85
2022-05-14 21:49:00,17.35,47.80
2022-05-14 21:48:00,17.37,47.77
2022-05-14 21:47:00,17.41,47.69
2022-05-14 21:46:00,17.45,47.62
2022-05-14 21:45:00,17.49,47.55
2022-05-14 21:44:00,17.53,47.48
2022-05-14 21:43:00,17.57,47.41
2022-05-14 21:42:00,17.61,47.34
2022-05-14 21:41:00,17.65,47.27
2022-05-14 21:40:00,17.69,47.20
2022-05-14 21:39:00,17.72,47.13
2022-05-14 21:38:00,17.75,47.04
2022-05-14 21:37:00,17.79,46.98
2022-05-14 21:36:00,17.83,46.93
2022-05-14 21:35:00,17.87,46.87
2022-05-14 21:34:00,17.91,46.82
2022-05-14 21:33:00,17.94,46.76
2022-05-14 21:32:00,17.98,46.71
2022-05-14 21:31:00,18.02,46.65
2022-05-14 21:30:00,18.06,46.60
2022-05-14 21:29:00,18.09,46.55
2022-05-14 21:28:00,18.19,46.58
2022-05-14 21:27:00,18.25,46.52
2022-05-14 21:26:00,18.30,46.46
2022-05-14 21:25:00,18.35,46.41
2022-05-14 21:24:00,18.40,46.35
2022-05-14 21:23:00,18.46,46.29
2022-05-14 21:22:00,18.51,46.24
2022-05-14 21:21:00,18.56,46.18
2022-05-14 21:20:00,18.61,46.12
2022-05-14 21:19:00,18.66,46.07
2022-05-14 21:18:00,18.64,46.02
2022-05-14 21:17:00,18.72,45.97
2022-05-14 21:16:00,18.79,45.92
2022-05-14 21:15:00,18.86,45.88
2022-05-14 21:14:00,18.93,45.83
2022-05-14 21:13:00,19.01,45.79
2022-05-14 21:12:00,19.08,45.74
2022-05-14 21:11:00,19.15,45.70
2022-05-14 21:10:00,19.22,45.65
2022-05-14 21:09:00,19.29,45.61
2022-05-14 21:08:00,19.25,45.74
2022-05-14 21:07:00,19.30,45.69
2022-05-14 21:06:00,19.34,45.64
2022-05-14 21:05:00,19.38,45.59
2022-05-14 21:04:00,19.43,45.54
2022-05-14 21:03:00,19.47,45.49
2022-05-14 21:02:00,19.51,45.44
2022-05-14 21:01:00,19.56,45.39
2022-05-14 21:00:00,19.60,45.34
2022-05-14 20:59:00,19.64,45.30
2022-05-14 20:58:00,19.60,45.33
2022-05-14 20:57:00,19.65,45.28
2022-05-14 20:56:00,19.69,45.24
2022-05-14 20:55:00,19.73,45.20
2022-05-14 20:54:00,19.77,45.16
2022-05-14 20:53:00,19.81,45.12
2022-05-14 20:52:00,19.85,45.08
2022-05-14 20:51:00,19.89,45.04
2022-05-14 20:50:00,19.93,45.00
2022-05-14 20:49:00,19.97,44.96
2022-05-14 20:48:00,19.91,44.97
2022-05-14 20:47:00,19.95,44.92
2022-05-14 20:46:00,19.98,44.87
2022-05-14 20:45:00,20.01,44.82
2022-05-14 20:44:00,20.04,44.77
2022-05-14 20:43:00,20.07,44.72
2022-05-14 20:42:00,20.10,44.67
2022-05-14 20:41:00,20.13,44.62
2022-05-14 20:40:00,20.16,44.57
2022-05-14 20:39:00,20.19,44.52
2022-05-14 20:38:00,20.23,44.58
2022-05-14 20:37:00,20.28,44.53
2022-05-14 20:36:00,20.33,44.49
2022-05-14 20:35:00,20.37,44.45
2022-05-14 20:34:00,20.42,44.41
2022-05-14 20:33:00,20.46,44.37
2022-05-14 20:32:00,20.51,44.33
2022-05-14 20:31:00,20.55,44.29
2022-05-14 20:30:00,20.60,44.25
2022-05-14 20:29:00,20.64,44.21
2022-05-14 20:28:00,20.61,44.16
2022-05-14 20:27:00,20.64,44.10
2022-05-14 20:26:00,20.67,44.05
2022-05-14 20:25:00,20.70,44.00
2022-05-14 20:24:00,20.73,43.95
2022-05-14 20:23:00,20.75,43.90
2022-05-14 20:22:00,20.78,43.85
2022-05-14 20:21:00,20.81,43.80
2022-05-14 20:20:00,20.84,43.75
2022-05-14 20:19:00,20.86,43.70
2022-05-14 20:18:00,20.86,43.65
2022-05-14 20:17:00,20.91,43.61
2022-05-14 20:16:00,20.96,43.57
2022-05-14 20:15:00,21.01,43.54
2022-05-14 20:14:00,21.06,43.50
2022-05-14 20:13:00,21.11,43.47
2022-05-14 20:12:00,21.16,43.43
2022-05-14 20:11:00,21.21,43.40
2022-05-14 20:10:00,21.26,43.36
2022-05-14 20:09:00,21.30,43.33
2022-05-14 20:08:00,21.36,43.22
2022-05-14 20:07:00,21.40,43.19
2022-05-14 20:06:00,21.44,43.17
2022-05-14 20:05:00,21.47,43.15
2022-05-14 20:04:00,21.51,43.13
2022-05-14 20:03:00,21.54,43.10
2022-05-14 20:02:00,21.58,43.08
2022-05-14 20:01:00,21.61,43.06
2022-05-14 20:00:00,21.65,43.04
2022-05-14 19:59:00,21.68,43.02
2022-05-14 19:58:00,21.76,42.95
2022-05-14 19:57:00,21.80,42.90
2022-05-14 19:56:00,21.84,42.85
2022-05-14 19:55:00,21.87,42.80
2022-05-14 19:54:00,21.91,42.75
2022-05-14 19:53:00,21.94,42.70
2022-05-14 19:52:00,21.98,42.65
2022-05-14 19:51:00,22.01,42.60
2022-05-14 19:50:00,22.05,42.55
2022-05-14 19:49:00,22.08,42.50
2022-05-14 19:48:00,22.02,42.44
2022-05-14 19:47:00,22.06,42.40
2022-05-14 19:46:00,22.10,42.37
2022-05-14 19:45:00,22.14,42.34
2022-05-14 19:44:00,22.18,42.30
2022-05-14 19:43:00,22.22,42.27
2022-05-14 19:42:00,22.26,42.24
2022-05-14 19:41:00,22.30,42.20
2022-05-14 19:40:00,22.34,42.17
2022-05-14 19:39:00,22.38,42.14
2022-05-14 19:38:00,22.37,42.17
2022-05-14 19:37:00,22.43,42.12
2022-05-14 19:36:00,22.48,42.08
2022-05-14 19:35:00,22.53,42.04
2022-05-14 19:34:00,22.59,42.00
2022-05-14 19:33:00,22.64,41.96
2022-05-14 19:32:00,22.69,41.92
2022-05-14 19:31:00,22.75,41.88
2022-05-14 19:30:00,22.80,41.84
2022-05-14 19:29:00,22.85,41.80
2022-05-14 19:28:00,22.82,41.79
2022-05-14 19:27:00,22.88,41.76
2022-05-14 19:26:00,22.93,41.74
2022-05-14 19:25:00,22.98,41.72
2022-05-14 19:24:00,23.04,41.69
2022-05-14 19:23:00,23.09,41.67
2022-05-14 19:22:00,23.14,41.65
2022-05-14 19:21:00,23.20,41.62
2022-05-14 19:20:00,23.25,41.60
2022-05-14 19:19:00,23.30,41.58
2022-05-14 19:18:00,23.36,41.45
2022-05-14 19:17:00,23.41,41.42
2022-05-14 19:16:00,23.45,41.39
2022-05-14 19:15:00,23.49,41.36
2022-05-14 19:14:00,23.53,41.33
2022-05-14 19:13:00,23.58,41.30
2022-05-14 19:12:00,23.62,41.27
2022-05-14 19:11:00,23.66,41.24
2022-05-14 19:10:00,23.70,41.21
2022-05-14 19:09:00,23.74,41.18
2022-05-14 19:08:00,23.74,41.15
2022-05-14 19:07:00,23.79,41.20
2022-05-14 19:06:00,23.83,41.25
2022-05-14 19:05:00,23.87,41.30
2022-05-14 19:04:00,23.91,41.35
2022-05-14 19:03:00,23.95,41.40
2022-05-14 19:02:00,23.99,41.45
2022-05-14 19:01:00,24.03,41.50
2022-05-14 19:00:00,24.07,41.55
2022-05-14 18:59:00,24.11,41.59
2022-05-14 18:58:00,24.11,41.39
2022-05-14 18:57:00,24.17,41.33
2022-05-14 18:56:00,24.22,41.28
2022-05-14 18:55:00,24.27,41.23
2022-05-14 18:54:00,24.32,41.18
2022-05-14 18:53:00,24.38,41.12
2022-05-14 18:52:00,24.43,41.07
2022-05-14 18:51:00,24.48,41.02
2022-05-14 18:50:00,24.53,40.97
2022-05-14 18:49:00,24.58,40.92
2022-05-14 18:48:00,24.58,40.73
2022-05-14 18:47:00,24.63,40.76
2022-05-14 18:46:00,24.67,40.79
2022-05-14 18:45:00,24.72,40.81
2022-05-14 18:44:00,24.76,40.84
2022-05-14 18:43:00,24.81,40.87
2022-05-14 18:42:00,24.85,40.89
2022-05-14 18:41:00,24.90,40.92
2022-05-14 18:40:00,24.94,40.95
2022-05-14 18:39:00,24.98,40.97
2022-05-14 18:38:00,24.91,40.64
2022-05-14 18:37:00,24.97,40.51
2022-05-14 18:36:00,25.02,40.38
2022-05-14 18:35:00,25.07,40.25
2022-05-14 18:34:00,25.12,40.12
2022-05-14 18:33:00,25.17,39.99
2022-05-14 18:32:00,25.22,39.86
2022-05-14 18:31:00,25.27,39.73
2022-05-14 18:30:00,25.32,39.60
2022-05-14 18:29:00,25.37,39.47
2022-05-14 18:28:00,25.49,39.98
2022-05-14 18:27:00,25.54,40.03
2022-05-14 18:26:00,25.58,40.07
2022-05-14 18:25:00,25.62,40.12
2022-05-14 18:24:00,25.66,40.16
2022-05-14 18:23:00,25.70,40.21
2022-05-14 18:22:00,25.74,40.25
2022-05-14 18:21:00,25.78,40.30
2022-05-14 18:20:00,25.82,40.34
2022-05-14 18:19:00,25.86,40.38
2022-05-14 18:18:00,25.83,39.56
2022-05-14 18:17:00,25.89,39.74
2022-05-14 18:16:00,25.94,39.91
2022-05-14 18:15:00,25.99,40.08
2022-05-14 18:14:00,26.05,40.26
2022-05-14 18:13:00,26.10,40.43
2022-05-14 18:12:00,26.15,40.60
2022-05-14 18:11:00,26.21,40.78
2022-05-14 18:10:00,26.26,40.95
2022-05-14 18:09:00,26.31,41.12
2022-05-14 18:08:00,26.39,40.43
2022-05-14 18:07:00,26.38,40.59
2022-05-14 18:06:00,26.37,40.75
2022-05-14 18:05:00,26.36,40.91
2022-05-14 18:04:00,26.35,41.07
2022-05-14 18:03:00,26.34,41.23
2022-05-14 18:02:00,26.33,41.39
2022-05-14 18:01:00,26.32,41.55
2022-05-14 18:00:00,26.31,41.71
2022-05-14 17:59:00,26.30,41.86
2022-05-14 17:58:00,26.36,41.79
2022-05-14 17:57:00,26.38,41.81
2022-05-14 17:56:00,26.39,41.83
2022-05-14 17:55:00,26.41,41.85
2022-05-14 17:54:00,26.42,41.87
2022-05-14 17:53:00,26.44,41.89
2022-05-14 17:52:00,26.45,41.91
2022-05-14 17:51:00,26.47,41.93
2022-05-14 17:50:00,26.48,41.95
2022-05-14 17:49:00,26.49,41.97
2022-05-14 17:48:00,26.40,41.82
2022-05-14 17:47:00,26.41,41.91
2022-05-14 17:46:00,26.42,42.00
2022-05-14 17:45:00,26.43,42.08
2022-05-14 17:44:00,26.44,42.17
2022-05-14 17:43:00,26.45,42.25
2022-05-14 17:42:00,26.46,42.34
2022-05-14 17:41:00,26.47,42.42
2022-05-14 17:40:00,26.48,42.51
2022-05-14 17:39:00,26.49,42.59
2022-05-14 17:38:00,26.46,42.11
2022-05-14 17:37:00,26.44,42.21
2022-05-14 17:36:00,26.42,42.31
2022-05-14 17:35:00,26.41,42.41
2022-05-14 17:34:00,26.39,42.51
2022-05-14 17:33:00,26.37,42.61
2022-05-14 17:32:00,26.36,42.71
2022-05-14 17:31:00,26.34,42.81
2022-05-14 17:30:00,26.32,42.91
2022-05-14 17:29:00,26.31,43.00
2022-05-14 17:28:00,26.37,43.06
2022-05-14 17:27:00,26.34,43.17
2022-05-14 17:26:00,26.31,43.27
2022-05-14 17:25:00,26.29,43.37
2022-05-14 17:24:00,26.26,43.47
2022-05-14 17:23:00,26.23,43.58
2022-05-14 17:22:00,26.21,43.68
2022-05-14 17:21:00,26.18,43.78
2022-05-14 17:20:00,26.15,43.88
2022-05-14 17:19:00,26.13,43.98
2022-05-14 17:18:00,26.17,43.91
2022-05-14 17:17:00,26.15,43.96
2022-05-14 17:16:00,26.14,44.00
2022-05-14 17:15:00,26.13,44.04
2022-05-14 17:14:00,26.11,44.08
2022-05-14 17:13:00,26.10,44.12
2022-05-14 17:12:00,26.09,44.16
2022-05-14 17:11:00,26.07,44.20
2022-05-14 17:10:00,26.06,44.24
2022-05-14 17:09:00,26.05,44.28
2022-05-14 17:08:00,26.05,44.29
2022-05-14 17:07:00,26.03,44.22
2022-05-14 17:06:00,26.01,44.15
2022-05-14 17:05:00,26.00,44.09
2022-05-14 17:04:00,25.98,44.02
2022-05-14 17:03:00,25.97,43.96
2022-05-14 17:02:00,25.95,43.89
2022-05-14 17:01:00,25.94,43.83
2022-05-14 17:00:00,25.92,43.76
2022-05-14 16:59:00,25.91,43.70
2022-05-14 16:58:00,25.99,44.34
2022-05-14 16:57:00,25.98,44.32
2022-05-14 16:56:00,25.97,44.30
2022-05-14 16:55:00,25.96,44.28
2022-05-14 16:54:00,25.95,44.26
2022-05-14 16:53:00,25.94,44.24
2022-05-14 16:52:00,25.93,44.22
2022-05-14 16:51:00,25.92,44.20
2022-05-14 16:50:00,25.91,44.18
2022-05-14 16:49:00,25.91,44.16
2022-05-14 16:48:00,25.90,44.26
2022-05-14 16:47:00,25.91,44.31
2022-05-14 16:46:00,25.92,44.36
2022-05-14 16:45:00,25.93,44.40
2022-05-14 16:44:00,25.94,44.45
2022-05-14 16:43:00,25.95,44.49
2022-05-14 16:42:00,25.96,44.54
2022-05-14 16:41:00,25.97,44.58
2022-05-14 16:40:00,25.98,44.63
2022-05-14 16:39:00,25.99,44.67
2022-05-14 16:38:00,25.91,44.63
2022-05-14 16:37:00,25.89,44.74
2022-05-14 16:36:00,25.87,44.84
2022-05-14 16:35:00,25.85,44.94
2022-05-14 16:34:00,25.83,45.05
2022-05-14 16:33:00,25.81,45.15
2022-05-14 16:32:00,25.79,45.25
2022-05-14 16:31:00,25.77,45.36
2022-05-14 16:30:00,25.75,45.46
2022-05-14 16:29:00,25.73,45.56
2022-05-14 16:28:00,25.73,45.82
2022-05-14 16:27:00,25.69,45.95
2022-05-14 16:26:00,25.66,46.08
2022-05-14 16:25:00,25.62,46.20
2022-05-14 16:24:00,25.59,46.33
2022-05-14 16:23:00,25.55,46.46
2022-05-14 16:22:00,25.52,46.58
2022-05-14 16:21:00,25.48,46.71
2022-05-14 16:20:00,25.45,46.84
2022-05-14 16:19:00,25.42,46.96
2022-05-14 16:18:00,25.39,47.08
2022-05-14 16:17:00,25.34,47.02
2022-05-14 16:16:00,25.30,46.97
2022-05-14 16:15:00,25.26,46.92
2022-05-14 16:14:00,25.22,46.86
2022-05-14 16:13:00,25.17,46.81
2022-05-14 16:12:00,25.13,46.76
2022-05-14 16:11:00,25.09,46.70
2022-05-14 16:10:00,25.05,46.65
2022-05-14 16:09:00,25.01,46.60
2022-05-14 16:08:00,24.91,46.70
2022-05-14 16:07:00,24.87,46.77
2022-05-14 16:06:00,24.84,46.84
2022-05-14 16:05:00,24.81,46.91
2022-05-14 16:04:00,24.78,46.98
2022-05-14 16:03:00,24.74,47.04
2022-05-14 16:02:00,24.71,47.11
2022-05-14 16:01:00,24.68,47.18
2022-05-14 16:00:00,24.65,47.25
2022-05-14 15:59:00,24.62,47.31
2022-05-14 15:58:00,24.54,47.18
2022-05-14 15:57:00,24.52,47.16
2022-05-14 15:56:00,24.50,47.15
2022-05-14 15:55:00,24.48,47.13
2022-05-14 15:54:00,24.46,47.12
2022-05-14 15:53:00,24.45,47.10
2022-05-14 15:52:00,24.43,47.09
2022-05-14 15:51:00,24.41,47.07
2022-05-14 15:50:00,24.39,47.06
2022-05-14 15:49:00,24.38,47.05
2022-05-14 15:48:00,24.32,47.10
2022-05-14 15:47:00,24.30,47.13
2022-05-14 15:46:00,24.28,47.15
2022-05-14 15:45:00,24.26,47.17
2022-05-14 15:44:00,24.24,47.19
2022-05-14 15:43:00,24.23,47.22
2022-05-14 15:42:00,24.21,47.24
2022-05-14 15:41:00,24.19,47.26
2022-05-14 15:40:00,24.17,47.28
2022-05-14 15:39:00,24.16,47.30
2022-05-14 15:38:00,24.16,47.06
2022-05-14 15:37:00,24.15,47.14
2022-05-14 15:36:00,24.15,47.22
2022-05-14 15:35:00,24.14,47.30
2022-05-14 15:34:00,24.14,47.38
2022-05-14 15:33:00,24.13,47.45
2022-05-14 15:32:00,24.13,47.53
2022-05-14 15:31:00,24.12,47.61
2022-05-14 15:30:00,24.12,47.69
2022-05-14 15:29:00,24.12,47.76
2022-05-14 15:28:00,24.11,47.82
2022-05-14 15:27:00,24.07,47.88
2022-05-14 15:26:00,24.04,47.94
2022-05-14 15:25:00,24.01,47.99
2022-05-14 15:24:00,23.97,48.05
2022-05-14 15:23:00,23.94,48.11
2022-05-14 15:22:00,23.91,48.16
2022-05-14 15:21:00,23.87,48.22
2022-05-14 15:20:00,23.84,48.28
2022-05-14 15:19:00,23.81,48.33
2022-05-14 15:18:00,23.74,48.25
2022-05-14 15:17:00,23.71,48.16
2022-05-14 15:16:00,23.68,48.08
2022-05-14 15:15:00,23.66,48.00
2022-05-14 15:14:00,23.63,47.91
2022-05-14 15:13:00,23.61,47.83
2022-05-14 15:12:00,23.58,47.75
2022-05-14 15:11:00,23.56,47.66
2022-05-14 15:10:00,23.53,47.58
2022-05-14 15:09:00,23.51,47.50
2022-05-14 15:08:00,23.49,47.79
2022-05-14 15:07:00,23.47,47.74
2022-05-14 15:06:00,23.45,47.70
2022-05-14 15:05:00,23.43,47.66
2022-05-14 15:04:00,23.41,47.61
2022-05-14 15:03:00,23.39,47.57
2022-05-14 15:02:00,23.37,47.53
2022-05-14 15:01:00,23.35,47.48
2022-05-14 15:00:00,23.33,47.44
2022-05-14 14:59:00,23.31,47.40
2022-05-14 14:58:00,23.32,47.23
2022-05-14 14:57:00,23.38,46.95
2022-05-14 14:56:00,23.43,46.67
2022-05-14 14:55:00,23.48,46.39
2022-05-14 14:54:00,23.54,46.11
2022-05-14 14:53:00,23.59,45.83
2022-05-14 14:52:00,23.64,45.55
2022-05-14 14:51:00,23.70,45.27
2022-05-14 14:50:00,23.75,44.99
2022-05-14 14:49:00,23.80,44.71
2022-05-14 14:48:00,23.85,44.66
2022-05-14 14:47:00,23.93,45.31
2022-05-14 14:46:00,24.00,45.95
2022-05-14 14:45:00,24.07,46.59
2022-05-14 14:44:00,24.14,47.24
2022-05-14 14:43:00,24.21,47.88
2022-05-14 14:42:00,24.28,48.52
2022-05-14 14:41:00,24.35,49.17
2022-05-14 14:40:00,24.42,49.81
2022-05-14 14:39:00,24.49,50.45
2022-05-14 14:38:00,24.48,49.91
2022-05-14 14:37:00,24.44,50.00
2022-05-14 14:36:00,24.40,50.08
2022-05-14 14:35:00,24.37,50.16
2022-05-14 14:34:00,24.33,50.24
2022-05-14 14:33:00,24.30,50.32
2022-05-14 14:32:00,24.26,50.40
2022-05-14 14:31:00,24.23,50.48
2022-05-14 14:30:00,24.19,50.56
2022-05-14 14:29:00,24.16,50.64
2022-05-14 14:28:00,24.10,49.29
2022-05-14 14:27:00,24.11,49.71
2022-05-14 14:26:00,24.12,50.12
2022-05-14 14:25:00,24.13,50.53
2022-05-14 14:24:00,24.14,50.95
2022-05-14 14:23:00,24.15,51.36
2022-05-14 14:22:00,24.16,51.77
2022-05-14 14:21:00,24.17,52.19
2022-05-14 14:20:00,24.18,52.60
2022-05-14 14:19:00,24.19,53.01
2022-05-14 14:18:00,24.17,53.84
2022-05-14 14:17:00,24.14,54.24
2022-05-14 14:16:00,24.11,54.63
2022-05-14 14:15:00,24.08,55.02
2022-05-14 14:14:00,24.05,55.42
2022-05-14 14:13:00,24.02,55.81
2022-05-14 14:12:00,23.99,56.20
2022-05-14 14:11:00,23.96,56.60
2022-05-14 14:10:00,23.93,56.99
2022-05-14 14:09:00,23.90,57.38
2022-05-14 14:08:00,23.88,57.77
2022-05-14 14:07:00,23.81,57.80
2022-05-14 14:06:00,23.75,57.83
2022-05-14 14:05:00,23.69,57.86
2022-05-14 14:04:00,23.62,57.89
2022-05-14 14:03:00,23.56,57.92
2022-05-14 14:02:00,23.50,57.95
2022-05-14 14:01:00,23.43,57.98
2022-05-14 14:00:00,23.37,58.01
2022-05-14 13:59:00,23.31,58.03
2022-05-14 13:58:00,23.29,57.54
2022-05-14 13:57:00,23.24,57.58
2022-05-14 13:56:00,23.20,57.61
2022-05-14 13:55:00,23.16,57.64
2022-05-14 13:54:00,23.11,57.67
2022-05-14 13:53:00,23.07,57.71
2022-05-14 13:52:00,23.03,57.74
2022-05-14 13:51:00,22.98,57.77
2022-05-14 13:50:00,22.94,57.80
2022-05-14 13:49:00,22.90,57.83
2022-05-14 13:48:00,22.76,57.95
2022-05-14 13:47:00,22.72,58.17
2022-05-14 13:46:00,22.68,58.39
2022-05-14 13:45:00,22.64,58.61
2022-05-14 13:44:00,22.60,58.83
2022-05-14 13:43:00,22.56,59.05
2022-05-14 13:42:00,22.52,59.27
2022-05-14 13:41:00,22.48,59.49
2022-05-14 13:40:00,22.44,59.71
2022-05-14 13:39:00,22.41,59.92
2022-05-14 13:38:00,22.41,60.28
2022-05-14 13:37:00,22.35,60.40
2022-05-14 13:36:00,22.29,60.51
2022-05-14 13:35:00,22.24,60.62
2022-05-14 13:34:00,22.18,60.73
2022-05-14 13:33:00,22.13,60.85
2022-05-14 13:32:00,22.07,60.96
2022-05-14 13:31:00,22.02,61.07
2022-05-14 13:30:00,21.96,61.18
2022-05-14 13:29:00,21.91,61.29
2022-05-14 13:28:00,21.90,61.23
2022-05-14 13:27:00,21.82,61.27
2022-05-14 13:26:00,21.75,61.31
2022-05-14 13:25:00,21.68,61.35
2022-05-14 13:24:00,21.61,61.39
2022-05-14 13:23:00,21.53,61.43
2022-05-14 13:22:00,21.46,61.47
2022-05-14 13:21:00,21.39,61.51
2022-05-14 13:20:00,21.32,61.55
